"vendor_id"	"vendor"	"product_id"	"product"	"version_id"	"full_cpe_str"	"version_title"	"assigner"	"assignerSourceName"	"cveNumber"	"cveId"	"cveYear"	"publishDate"	"updateDate"	"exploitExists"	"exploitExistenceChangeDate"	"isInCISAKEV"	"assignerId"	"nvdVulnStatus"	"summary"	"evaluatorComment"	"evaluatorSolution"	"evaluatorImpact"	"cisaExploitAdd"	"cisaActionDue"	"cisaVulnerabilityName"	"cisaRequiredAction"	"cisaShortDescription"	"cisaNotes"	"epssScore"	"epssScoreChangeDate"	"epssPercentile"	"configCount"	"configConditionCount"	"vendorCommentCount"	"referenceCount"	"metricCount"	"weaknessCount"	"maxCvssBaseScore"	"maxCvssBaseScorev2"	"maxCvssBaseScorev3"	"maxCvssBaseScorev4"	"maxCvssBaseScoreChangeDate"	"maxCvssExploitabilityScore"	"maxCvssImpactScore"	"isOverflow"	"isMemoryCorruption"	"isSqlInjection"	"isXss"	"isDirectoryTraversal"	"isFileInclusion"	"isCsrf"	"isXxe"	"isSsrf"	"isOpenRedirect"	"isInputValidation"	"isCodeExecution"	"isBypassSomething"	"isGainPrivilege"	"isDenialOfService"	"isInformationLeak"	"isUsedForRansomware"	
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201900006111	CVE-2019-6111	2019	2019-01-31 18:29:01	2023-03-24 18:12:41				1	Analyzed	An issue was discovered in OpenSSH 7.9. Due to the scp implementation being derived from 1983 rcp, the server chooses which files/directories are sent to the client. However, the scp client only performs cursory validation of the object name returned (only directory traversal attacks are prevented). A malicious scp server (or Man-in-The-Middle attacker) can overwrite arbitrary files in the scp client target directory. If recursive operation (-r) is performed, the server can manipulate subdirectories as well (for example, to overwrite the .ssh/authorized_keys file).										0.00170	2024-06-23 23:59:03	0.54171	21	28		23	2	1	5.9	5.8	5.9			8.6	4.9					1													
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017160	CVE-2018-17160	2018	2018-12-04 21:29:00	2020-08-24 17:37:01				28	Analyzed	In FreeBSD before 11.2-STABLE(r341486) and 11.2-RELEASE-p6, insufficient bounds checking in one of the device models provided by bhyve can permit a guest operating system to overwrite memory in the bhyve host possibly permitting arbitrary code execution. A guest OS using a firmware image can cause the bhyve process to crash, or possibly execute arbitrary code on the host as root.										0.00425	2024-10-13 23:13:17	0.74700	1			2	2	1	10.0	10.0	10.0			10.0	10.0		1										1						
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017159	CVE-2018-17159	2018	2018-12-04 15:29:00	2018-12-31 16:45:41				28	Analyzed	In FreeBSD before 11.2-STABLE(r340854) and 11.2-RELEASE-p5, the NFS server lacks a bounds check in the READDIRPLUS NFS request. Unprivileged remote users with access to the NFS server can cause a resource exhaustion by forcing the server to allocate an arbitrarily large memory allocation.										0.00594	2024-09-18 23:12:11	0.78593	1			4	2	1	7.8	7.8	7.5			10.0	6.9																		
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017158	CVE-2018-17158	2018	2018-12-04 15:29:00	2018-12-31 16:45:00				28	Analyzed	In FreeBSD before 11.2-STABLE(r340854) and 11.2-RELEASE-p5, an integer overflow error can occur when handling the client address length field in an NFSv4 request. Unprivileged remote users with access to the NFS server can crash the system by sending a specially crafted NFSv4 request.										0.00581	2024-09-18 23:12:11	0.78310	1			4	2	1	7.8	7.8	7.5			10.0	6.9	1																	
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017157	CVE-2018-17157	2018	2018-12-04 15:29:00	2019-01-24 19:36:53				28	Analyzed	In FreeBSD before 11.2-STABLE(r340854) and 11.2-RELEASE-p5, an integer overflow error when handling opcodes can cause memory corruption by sending a specially crafted NFSv4 request. Unprivileged remote users with access to the NFS server may be able to execute arbitrary code.										0.34416	2024-11-13 23:38:44	0.97213	1			4	2	1	10.0	10.0	9.8			10.0	10.0	1	1										1						
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017156	CVE-2018-17156	2018	2018-11-28 16:29:00	2019-10-03 00:03:26				28	Analyzed	In FreeBSD before 11.2-STABLE(r340268) and 11.2-RELEASE-p5, due to incorrectly accounting for padding on 64-bit platforms, a buffer underwrite could occur when constructing an ICMP reply packet when using a non-standard value for the net.inet.icmp.quotelen sysctl.										0.00224	2024-10-07 23:48:53	0.60843	1			2	2	1	5.9	4.3	5.9			8.6	3.6		1																
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017155	CVE-2018-17155	2018	2018-09-28 13:29:01	2018-11-23 14:08:35				28	Analyzed	In FreeBSD before 11.2-STABLE(r338983), 11.2-RELEASE-p4, 11.1-RELEASE-p15, 10.4-STABLE(r338984), and 10.4-RELEASE-p13, due to insufficient initialization of memory copied to userland in the getcontext and swapcontext system calls, small amounts of kernel memory may be disclosed to userland processes. Unprivileged authenticated local users may be able to access small amounts privileged kernel data.										0.00042		0.05721	1			1	2	1	5.5	2.1	5.5			3.9	3.6																1		
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800017154	CVE-2018-17154	2018	2018-09-28 13:29:01	2018-11-23 14:16:47				28	Analyzed	In FreeBSD before 11.2-STABLE(r338987), 11.2-RELEASE-p4, and 11.1-RELEASE-p15, due to insufficient memory checking in the freebsd4_getfsstat system call, a NULL pointer dereference can occur. Unprivileged authenticated local users may be able to cause a denial of service.										0.00042		0.05721	1			1	2	1	5.5	4.9	5.5			3.9	6.9		1													1			
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800006925	CVE-2018-6925	2018	2018-09-28 13:29:01	2018-11-30 21:34:47				28	Modified	In FreeBSD before 11.2-STABLE(r338986), 11.2-RELEASE-p4, 11.1-RELEASE-p15, 10.4-STABLE(r338985), and 10.4-RELEASE-p13, due to improper maintenance of IPv6 protocol control block flags through various failure paths, an unprivileged authenticated local user may be able to cause a NULL pointer dereference causing the kernel to crash.										0.00042		0.05721	1			2	2	1	5.5	4.9	5.5			3.9	6.9		1																
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201800006923	CVE-2018-6923	2018	2018-09-04 18:29:01	2018-11-13 15:09:04				28	Analyzed	In FreeBSD before 11.1-STABLE, 11.2-RELEASE-p2, 11.1-RELEASE-p13, ip fragment reassembly code is vulnerable to a denial of service due to excessive system resource consumption. This issue can allow a remote attacker who is able to send an arbitrary ip fragments to cause the machine to consume excessive resources.										0.00371	2024-02-14 23:40:13	0.71864	1			3	2	1	7.8	7.8	7.5			10.0	6.9															1			
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201700015037	CVE-2017-15037	2017	2017-10-05 07:29:01	2017-10-13 19:58:52				1	Analyzed	In FreeBSD through 11.1, the smb_strdupin function in sys/netsmb/smb_subr.c has a race condition with a resultant out-of-bounds read, because it can cause t2p->t_name strings to lack a final '\\0' character.										0.00326		0.66879	1			3	2	1	8.1	6.8	8.1			8.6	6.4																		
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201700001085	CVE-2017-1085	2017	2018-09-12 14:29:01	2018-11-23 16:57:03				28	Analyzed	In FreeBSD before 11.2-RELEASE, an application which calls setrlimit() to increase RLIMIT_STACK may turn a read-only memory region below the stack into a read-write region. A specially crafted executable could be exploited to execute arbitrary code in the user context.										0.00126		0.46485	1			2	2	1	7.8	7.2	7.8			3.9	10.0	1											1						
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201700001084	CVE-2017-1084	2017	2018-09-12 14:29:01	2018-11-23 17:19:00				28	Analyzed	In FreeBSD before 11.2-RELEASE, multiple issues with the implementation of the stack guard-page reduce the protections afforded by the guard-page. This results in the possibility a poorly written process could be cause a stack overflow.										0.00729	2024-02-03 23:43:08	0.78758	1			3	2	1	7.8	7.8	7.5			10.0	6.9	1																	
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201700001083	CVE-2017-1083	2017	2018-09-12 14:29:00	2018-11-23 17:23:44				28	Analyzed	In FreeBSD before 11.2-RELEASE, a stack guard-page is available but is disabled by default. This results in the possibility a poorly written process could be cause a stack overflow.										0.00493	2024-02-09 23:19:23	0.75456	1			1	2	1	7.8	7.8	7.5			10.0	6.9	1																	
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	secteam@freebsd.org	FreeBSD	201700001081	CVE-2017-1081	2017	2018-04-10 13:29:00	2019-10-09 23:26:02				28	Modified	In FreeBSD before 11.0-STABLE, 11.0-RELEASE-p10, 10.3-STABLE, and 10.3-RELEASE-p19, ipfilter using \"keep state\" or \"keep frags\" options can cause a kernel panic when fed specially crafted packet fragments due to incorrect memory handling.										0.00414	2023-11-28 23:07:28	0.71129	1			3	2	2	7.8	7.8	7.5			10.0	6.9											1							
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cret@cert.org	CERT/CC	201600006559	CVE-2016-6559	2016	2018-07-13 20:29:01	2019-10-09 23:19:16				42	Modified	Improper bounds checking of the obuf variable in the link_ntoa() function in linkaddr.c of the BSD libc library may allow an attacker to read or write from memory. The full impact and severity depends on the method of exploit and how the library is used by applications. According to analysis by FreeBSD developers, it is very unlikely that applications exist that utilize link_ntoa() in an exploitable manner, and the CERT/CC is not aware of any proof of concept. A blog post describes the functionality of link_ntoa() and points out that none of the base utilities use this function in an exploitable manner. For more information, please see FreeBSD Security Advisory SA-16:37.										0.00816	2024-04-27 23:50:54	0.81592	1			4	2	2	9.8	7.5	9.8			10.0	6.4	1																	
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201600005766	CVE-2016-5766	2016	2016-08-07 10:59:14	2019-04-22 17:48:01				1	Modified	Integer overflow in the _gd2GetHeader function in gd_gd2.c in the GD Graphics Library (aka libgd) before 2.2.3, as used in PHP before 5.5.37, 5.6.x before 5.6.23, and 7.x before 7.0.8, allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via crafted chunk dimensions in an image.	<a href=\"http://cwe.mitre.org/data/definitions/122.html\">CWE-122</a>									0.24242	2024-03-25 23:34:49	0.96500	22	2		15	2	1	8.8	6.8	8.8			8.6	6.4	1														1			
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201600001888	CVE-2016-1888	2016	2017-02-15 15:59:00	2017-02-17 16:56:10				1	Analyzed	The telnetd service in FreeBSD 9.3, 10.1, 10.2, 10.3, and 11.0 allows remote attackers to inject arguments to login and bypass authentication via vectors involving a \"sequence of memory allocation failures.\"										0.00126		0.46435	1			2	2	1	7.5	5.0	7.5			10.0	3.6													1	1				
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201600001886	CVE-2016-1886	2016	2016-05-25 15:59:03	2017-04-20 01:59:00				1	Modified	Integer signedness error in the genkbd_commonioctl function in sys/dev/kbd/kbd.c in FreeBSD 9.3 before p42, 10.1 before p34, 10.2 before p17, and 10.3 before p3 allows local users to obtain sensitive information from kernel memory, cause a denial of service (memory overwrite and kernel crash), or gain privileges via a negative value in the flen structure member in the arg argument in a SETFKEY ioctl call, which triggers a \"two way heap and stack overflow.\"										0.00060		0.23681	1			5	2	1	7.8	7.2	7.8			3.9	10.0	1														1			
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201600001885	CVE-2016-1885	2016	2016-04-12 02:00:06	2018-10-09 19:59:30				1	Modified	Integer signedness error in the amd64_set_ldt function in sys/amd64/amd64/sys_machdep.c in FreeBSD 9.3 before p39, 10.1 before p31, and 10.2 before p14 allows local users to cause a denial of service (kernel panic) via an i386_set_ldt system call, which triggers a heap-based buffer overflow.										0.00464	2024-01-30 23:47:44	0.72862	1			9	2	1	6.2	4.9	6.2			3.9	6.9	1														1			
6	Freebsd	7	Freebsd	997690	cpe:2.3:o:freebsd:freebsd:9.3:p53:*:*:*:*:*:*	FreeBSD 9.3 Patch 53	cve@mitre.org	MITRE	201600001883	CVE-2016-1883	2016	2017-02-15 15:59:00	2017-02-17 13:38:42				1	Analyzed	The issetugid system call in the Linux compatibility layer in FreeBSD 9.3, 10.1, and 10.2 allows local users to gain privilege via unspecified vectors.										0.00042		0.05721	1			2	2	1	7.8	7.2	7.8			3.9	10.0																		
