vendor_id,vendor,product_id,product,version_id,full_cpe_str,version_title,assigner,assignerSourceName,cveNumber,cveId,cveYear,publishDate,updateDate,exploitExists,exploitExistenceChangeDate,isInCISAKEV,assignerId,nvdVulnStatus,summary,evaluatorComment,evaluatorSolution,evaluatorImpact,cisaExploitAdd,cisaActionDue,cisaVulnerabilityName,cisaRequiredAction,cisaShortDescription,cisaNotes,epssScore,epssScoreChangeDate,epssPercentile,configCount,configConditionCount,vendorCommentCount,referenceCount,metricCount,weaknessCount,maxCvssBaseScore,maxCvssBaseScorev2,maxCvssBaseScorev3,maxCvssBaseScorev4,maxCvssBaseScoreChangeDate,maxCvssExploitabilityScore,maxCvssImpactScore,isOverflow,isMemoryCorruption,isSqlInjection,isXss,isDirectoryTraversal,isFileInclusion,isCsrf,isXxe,isSsrf,isOpenRedirect,isInputValidation,isCodeExecution,isBypassSomething,isGainPrivilege,isDenialOfService,isInformationLeak,isUsedForRansomware,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202300021746,CVE-2023-21746,2023,2023-01-10 22:15:18,2023-04-27 19:15:15,no_data,no_data,no_data,22,Modified,Windows NTLM Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-02-24 23:13:14,0.07435,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202300021558,CVE-2023-21558,2023,2023-01-10 22:15:16,2024-05-29 03:15:17,no_data,no_data,no_data,22,Modified,Windows Error Reporting Service Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-02-24 23:13:14,0.07343,1,no_data,no_data,1,1,1,7.8,no_data,7.8,no_data,2024-05-29 03:51:51,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044707,CVE-2022-44707,2022,2022-12-13 19:15:15,2023-03-10 19:15:19,no_data,no_data,no_data,22,Modified,Windows Kernel Denial of Service Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00208,2024-07-05 23:47:46,0.59049,1,no_data,no_data,1,1,no_data,6.5,no_data,6.5,no_data,no_data,2.8,3.6,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044698,CVE-2022-44698,2022,2022-12-13 19:15:14,2023-03-10 19:15:18,no_data,2022-12-13 00:00:00,1,22,Modified,Windows SmartScreen Security Feature Bypass Vulnerability,no_data,no_data,no_data,2022-12-13,2023-01-03,Microsoft Defender SmartScreen Security Feature Bypass Vulnerability,Apply updates per vendor instructions.,Microsoft Defender SmartScreen contains a security feature bypass vulnerability that could allow an attacker to evade Mark of the Web (MOTW) defenses via a specially crafted malicious file.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-44698;  https://nvd.nist.gov/vuln/detail/CVE-2022-44698,0.02303,2024-10-29 22:44:12,0.89964,1,no_data,no_data,1,1,1,5.4,no_data,5.4,no_data,no_data,2.8,2.5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044697,CVE-2022-44697,2022,2022-12-13 19:15:14,2023-03-10 19:15:18,no_data,no_data,no_data,22,Modified,Windows Graphics Component Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00059,2024-07-05 23:47:43,0.25452,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044689,CVE-2022-44689,2022,2022-12-13 19:15:14,2023-11-17 17:37:20,no_data,no_data,no_data,22,Analyzed,Windows Subsystem for Linux (WSL2) Kernel Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-01-27 23:15:09,0.07326,1,no_data,no_data,1,2,no_data,7.8,no_data,7.8,no_data,2023-11-09 22:51:13,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044683,CVE-2022-44683,2022,2022-12-13 19:15:14,2023-03-10 19:15:16,no_data,no_data,no_data,22,Modified,Windows Kernel Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00061,2024-01-27 23:15:09,0.23767,1,no_data,no_data,1,1,1,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044682,CVE-2022-44682,2022,2022-12-13 19:15:14,2023-03-10 19:15:15,no_data,no_data,no_data,22,Modified,Windows Hyper-V Denial of Service Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-01-27 23:15:09,0.07326,1,no_data,no_data,1,1,no_data,6.8,no_data,6.8,no_data,no_data,2.3,4.0,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044681,CVE-2022-44681,2022,2022-12-13 19:15:13,2023-03-10 19:15:15,no_data,no_data,no_data,22,Modified,Windows Print Spooler Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-01-27 23:15:09,0.07326,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044680,CVE-2022-44680,2022,2022-12-13 19:15:13,2023-03-10 19:15:15,no_data,no_data,no_data,22,Modified,Windows Graphics Component Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-06-06 23:56:46,0.09301,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044679,CVE-2022-44679,2022,2022-12-13 19:15:13,2023-03-10 19:15:15,no_data,no_data,no_data,22,Modified,Windows Graphics Component Information Disclosure Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00078,2024-12-09 23:44:45,0.35164,1,no_data,no_data,1,1,no_data,6.5,no_data,6.5,no_data,no_data,2.0,4.0,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044678,CVE-2022-44678,2022,2022-12-13 19:15:13,2023-03-10 19:15:14,no_data,no_data,no_data,22,Modified,Windows Print Spooler Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-01-27 23:15:09,0.07326,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044677,CVE-2022-44677,2022,2022-12-13 19:15:13,2023-03-10 19:15:14,no_data,no_data,no_data,22,Modified,Windows Projected File System Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-01-27 23:15:09,0.07326,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044676,CVE-2022-44676,2022,2022-12-13 19:15:13,2023-03-10 19:15:14,no_data,no_data,no_data,22,Modified,Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00497,2024-11-27 23:40:05,0.76966,1,no_data,no_data,1,1,1,8.1,no_data,8.1,no_data,no_data,2.2,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044675,CVE-2022-44675,2022,2022-12-13 19:15:13,2023-03-10 19:15:14,no_data,no_data,no_data,22,Modified,Windows Bluetooth Driver Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,2024-01-27 23:15:09,0.07326,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044674,CVE-2022-44674,2022,2022-12-13 19:15:13,2023-03-10 19:15:14,no_data,no_data,no_data,22,Modified,Windows Bluetooth Driver Information Disclosure Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00078,2024-12-09 23:44:45,0.35164,1,no_data,no_data,1,1,no_data,5.5,no_data,5.5,no_data,no_data,1.8,3.6,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044671,CVE-2022-44671,2022,2022-12-13 19:15:13,2023-03-10 19:15:13,no_data,no_data,no_data,22,Modified,Windows Graphics Component Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00059,2024-07-05 23:47:43,0.25452,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044670,CVE-2022-44670,2022,2022-12-13 19:15:13,2023-03-10 19:15:13,no_data,no_data,no_data,22,Modified,Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00497,2024-11-27 23:40:05,0.76966,1,no_data,no_data,1,1,1,8.1,no_data,8.1,no_data,no_data,2.2,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044669,CVE-2022-44669,2022,2022-12-13 19:15:13,2023-03-10 19:15:13,no_data,no_data,no_data,22,Modified,Windows Error Reporting Elevation of Privilege Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00043,no_data,0.07685,1,no_data,no_data,1,1,1,7.0,no_data,7.0,no_data,no_data,1.0,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044668,CVE-2022-44668,2022,2022-12-13 19:15:13,2023-03-10 19:15:13,no_data,no_data,no_data,22,Modified,Windows Media Remote Code Execution Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.01430,2024-12-09 23:44:45,0.87074,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044667,CVE-2022-44667,2022,2022-12-13 19:15:13,2023-03-10 19:15:12,no_data,no_data,no_data,22,Modified,Windows Media Remote Code Execution Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00443,2024-12-09 23:44:45,0.75667,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200044666,CVE-2022-44666,2022,2022-12-13 19:15:13,2023-03-10 19:15:12,no_data,no_data,no_data,22,Modified,Windows Contacts Remote Code Execution Vulnerability,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00522,2024-11-27 23:40:05,0.77559,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200041128,CVE-2022-41128,2022,2022-11-09 22:15:25,2023-05-19 17:15:09,no_data,2022-11-08 00:00:00,1,22,Modified,Windows Scripting Languages Remote Code Execution Vulnerability,no_data,no_data,no_data,2022-11-08,2022-12-09,Microsoft Windows Scripting Languages Remote Code Execution Vulnerability,Apply updates per vendor instructions.,Microsoft Windows contains an unspecified vulnerability in the JScript9 scripting language which allows for remote code execution.,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-41128;  https://nvd.nist.gov/vuln/detail/CVE-2022-41128,0.26675,2024-12-05 23:05:05,0.96917,1,no_data,no_data,1,1,no_data,8.8,no_data,8.8,no_data,no_data,2.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data
26,Microsoft,32238,Windows 10,704813,cpe:2.3:o:microsoft:windows_10:22h2:*:*:*:*:*:x64:*,Microsoft Windows 10 22H2 on x64,secure@microsoft.com,Microsoft Corporation,202200041125,CVE-2022-41125,2022,2022-11-09 22:15:25,2023-03-10 18:15:16,no_data,2022-11-08 00:00:00,1,22,Modified,Windows CNG Key Isolation Service Elevation of Privilege Vulnerability,no_data,no_data,no_data,2022-11-08,2022-12-09,Microsoft Windows CNG Key Isolation Service Privilege Escalation Vulnerability,Apply updates per vendor instructions.,Microsoft Windows Cryptographic Next Generation (CNG) Key Isolation Service contains an unspecified vulnerability that allows an attacker to gain SYSTEM-level privileges.,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-41125;  https://nvd.nist.gov/vuln/detail/CVE-2022-41125,0.00055,2024-07-14 23:04:20,0.23323,1,no_data,no_data,1,1,no_data,7.8,no_data,7.8,no_data,no_data,1.8,5.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data
