"vendor_id"	"vendor"	"product_id"	"product"	"version_id"	"full_cpe_str"	"version_title"	"assigner"	"assignerSourceName"	"cveNumber"	"cveId"	"cveYear"	"publishDate"	"updateDate"	"exploitExists"	"exploitExistenceChangeDate"	"isInCISAKEV"	"assignerId"	"nvdVulnStatus"	"summary"	"evaluatorComment"	"evaluatorSolution"	"evaluatorImpact"	"cisaExploitAdd"	"cisaActionDue"	"cisaVulnerabilityName"	"cisaRequiredAction"	"cisaShortDescription"	"cisaNotes"	"epssScore"	"epssScoreChangeDate"	"epssPercentile"	"configCount"	"configConditionCount"	"vendorCommentCount"	"referenceCount"	"metricCount"	"weaknessCount"	"maxCvssBaseScore"	"maxCvssBaseScorev2"	"maxCvssBaseScorev3"	"maxCvssBaseScorev4"	"maxCvssBaseScoreChangeDate"	"maxCvssExploitabilityScore"	"maxCvssImpactScore"	"isOverflow"	"isMemoryCorruption"	"isSqlInjection"	"isXss"	"isDirectoryTraversal"	"isFileInclusion"	"isCsrf"	"isXxe"	"isSsrf"	"isOpenRedirect"	"isInputValidation"	"isCodeExecution"	"isBypassSomething"	"isGainPrivilege"	"isDenialOfService"	"isInformationLeak"	"isUsedForRansomware"	
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044676	CVE-2022-44676	2022	2022-12-13 19:15:13	2023-03-10 19:15:14				22	Modified	Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability										0.00497	2024-11-27 23:40:05	0.76966	1			1	1	1	8.1		8.1			2.2	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044675	CVE-2022-44675	2022	2022-12-13 19:15:13	2023-03-10 19:15:14				22	Modified	Windows Bluetooth Driver Elevation of Privilege Vulnerability										0.00043	2024-01-27 23:15:09	0.07326	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044674	CVE-2022-44674	2022	2022-12-13 19:15:13	2023-03-10 19:15:14				22	Modified	Windows Bluetooth Driver Information Disclosure Vulnerability										0.00078	2024-12-09 23:44:45	0.35164	1			1	1		5.5		5.5			1.8	3.6																1		
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044671	CVE-2022-44671	2022	2022-12-13 19:15:13	2023-03-10 19:15:13				22	Modified	Windows Graphics Component Elevation of Privilege Vulnerability										0.00059	2024-07-05 23:47:43	0.25452	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044670	CVE-2022-44670	2022	2022-12-13 19:15:13	2023-03-10 19:15:13				22	Modified	Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability										0.00497	2024-11-27 23:40:05	0.76966	1			1	1	1	8.1		8.1			2.2	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044669	CVE-2022-44669	2022	2022-12-13 19:15:13	2023-03-10 19:15:13				22	Modified	Windows Error Reporting Elevation of Privilege Vulnerability										0.00043		0.07685	1			1	1	1	7.0		7.0			1.0	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044668	CVE-2022-44668	2022	2022-12-13 19:15:13	2023-03-10 19:15:13				22	Modified	Windows Media Remote Code Execution Vulnerability										0.01430	2024-12-09 23:44:45	0.87074	1			1	1		7.8		7.8			1.8	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044667	CVE-2022-44667	2022	2022-12-13 19:15:13	2023-03-10 19:15:12				22	Modified	Windows Media Remote Code Execution Vulnerability										0.00443	2024-12-09 23:44:45	0.75667	1			1	1		7.8		7.8			1.8	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200044666	CVE-2022-44666	2022	2022-12-13 19:15:13	2023-03-10 19:15:12				22	Modified	Windows Contacts Remote Code Execution Vulnerability										0.00522	2024-11-27 23:40:05	0.77559	1			1	1		7.8		7.8			1.8	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041128	CVE-2022-41128	2022	2022-11-09 22:15:25	2023-05-19 17:15:09		2022-11-08 00:00:00	1	22	Modified	Windows Scripting Languages Remote Code Execution Vulnerability				2022-11-08	2022-12-09	Microsoft Windows Scripting Languages Remote Code Execution Vulnerability	Apply updates per vendor instructions.	Microsoft Windows contains an unspecified vulnerability in the JScript9 scripting language which allows for remote code execution.	https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-41128;  https://nvd.nist.gov/vuln/detail/CVE-2022-41128	0.26675	2024-12-05 23:05:05	0.96917	1			1	1		8.8		8.8			2.8	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041125	CVE-2022-41125	2022	2022-11-09 22:15:25	2023-03-10 18:15:16		2022-11-08 00:00:00	1	22	Modified	Windows CNG Key Isolation Service Elevation of Privilege Vulnerability				2022-11-08	2022-12-09	Microsoft Windows CNG Key Isolation Service Privilege Escalation Vulnerability	Apply updates per vendor instructions.	Microsoft Windows Cryptographic Next Generation (CNG) Key Isolation Service contains an unspecified vulnerability that allows an attacker to gain SYSTEM-level privileges.	https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-41125;  https://nvd.nist.gov/vuln/detail/CVE-2022-41125	0.00055	2024-07-14 23:04:20	0.23323	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041121	CVE-2022-41121	2022	2022-12-13 19:15:12	2023-11-17 17:37:42				22	Analyzed	Windows Graphics Component Elevation of Privilege Vulnerability										0.00059	2024-07-05 23:47:42	0.25452	1			1	2		7.8		7.8		2023-11-09 22:51:13	1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041118	CVE-2022-41118	2022	2022-11-09 22:15:25	2023-03-10 18:15:16				22	Modified	Windows Scripting Languages Remote Code Execution Vulnerability										0.00450	2024-10-24 23:50:23	0.75544	1			1	1	1	7.5		7.5			1.6	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041114	CVE-2022-41114	2022	2022-11-09 22:15:24	2023-03-10 18:15:15				22	Modified	Windows Bind Filter Driver Elevation of Privilege Vulnerability										0.00043		0.07433	1			1	1	1	7.0		7.0			1.0	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041113	CVE-2022-41113	2022	2022-11-09 22:15:24	2023-03-10 18:15:15				22	Modified	Windows Win32 Kernel Subsystem Elevation of Privilege Vulnerability										0.00043	2023-12-24 23:35:18	0.07447	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041109	CVE-2022-41109	2022	2022-11-09 22:15:24	2023-03-10 18:15:14				22	Modified	Windows Win32k Elevation of Privilege Vulnerability										0.00043	2023-12-24 23:35:18	0.07447	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041102	CVE-2022-41102	2022	2022-11-09 22:15:23	2023-03-10 18:15:14				22	Modified	Windows Overlay Filter Elevation of Privilege Vulnerability										0.00043	2023-12-24 23:35:18	0.07447	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041101	CVE-2022-41101	2022	2022-11-09 22:15:23	2023-03-10 18:15:14				22	Modified	Windows Overlay Filter Elevation of Privilege Vulnerability										0.00043	2023-12-24 23:35:18	0.07447	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041100	CVE-2022-41100	2022	2022-11-09 22:15:23	2023-03-10 18:15:14				22	Modified	Windows Advanced Local Procedure Call (ALPC) Elevation of Privilege Vulnerability										0.00043		0.07433	1			1	1	1	7.8		7.8			1.1	6.0														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041099	CVE-2022-41099	2022	2022-11-09 22:15:23	2023-03-10 18:15:14				22	Modified	BitLocker Security Feature Bypass Vulnerability										0.00114	2024-11-09 23:09:58	0.46054	1			1	1		4.6		4.6			0.9	3.6																		
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041098	CVE-2022-41098	2022	2022-11-09 22:15:23	2023-04-17 18:56:51				22	Analyzed	Windows GDI+ Information Disclosure Vulnerability										0.00082	2024-12-05 23:05:04	0.36486	1			1	2		5.5		5.5			1.8	3.6																1		
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041097	CVE-2022-41097	2022	2022-11-09 22:15:23	2023-03-10 18:15:14				22	Modified	Network Policy Server (NPS) RADIUS Protocol Information Disclosure Vulnerability										0.01701	2024-10-24 23:50:23	0.88113	1			1	1		6.5		6.5			2.8	3.6																1		
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041096	CVE-2022-41096	2022	2022-11-09 22:15:23	2023-03-10 18:15:13				22	Modified	Microsoft DWM Core Library Elevation of Privilege Vulnerability										0.00043	2023-12-24 23:35:18	0.07447	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041095	CVE-2022-41095	2022	2022-11-09 22:15:23	2023-03-10 18:15:13				22	Modified	Windows Digital Media Receiver Elevation of Privilege Vulnerability										0.00043	2023-12-24 23:35:18	0.07447	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041093	CVE-2022-41093	2022	2022-11-09 22:15:22	2023-03-10 18:15:13				22	Modified	Windows Advanced Local Procedure Call (ALPC) Elevation of Privilege Vulnerability										0.00043		0.07433	1			1	1	1	7.8		7.8			1.1	6.0														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041092	CVE-2022-41092	2022	2022-11-09 22:15:22	2023-03-10 18:15:13				22	Modified	Windows Win32k Elevation of Privilege Vulnerability										0.00059	2024-06-01 23:38:40	0.24914	1			1	1		7.8		7.8			1.8	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041090	CVE-2022-41090	2022	2022-11-09 22:15:22	2023-03-10 18:15:13				22	Modified	Windows Point-to-Point Tunneling Protocol Denial of Service Vulnerability										0.00209	2024-06-01 23:38:40	0.58928	1			1	1	1	5.9		5.9			2.2	3.6															1			
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041088	CVE-2022-41088	2022	2022-11-09 22:15:22	2023-03-10 18:15:13				22	Modified	Windows Point-to-Point Tunneling Protocol Remote Code Execution Vulnerability										0.00497	2024-10-24 23:50:23	0.76672	1			1	1	1	8.1		8.1			2.2	5.9												1						
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041086	CVE-2022-41086	2022	2022-11-09 22:15:22	2023-03-10 18:15:13				22	Modified	Windows Group Policy Elevation of Privilege Vulnerability										0.00043	2024-06-06 23:56:45	0.09301	1			1	1	1	6.4		6.4			0.5	5.9														1				
26	Microsoft	32238	Windows 10	677478	cpe:2.3:o:microsoft:windows_10:21h2:*:*:*:*:*:x64:*	Microsoft Windows 10 21H2 on x64	secure@microsoft.com	Microsoft Corporation	202200041081	CVE-2022-41081	2022	2022-10-11 19:15:21	2023-12-20 20:15:19				22	Modified	Windows Point-to-Point Tunneling Protocol Remote Code Execution Vulnerability										0.00835	2024-09-25 23:52:14	0.82308	1			1	1		8.1		8.1		2023-12-20 21:00:00	2.2	5.9												1						
