"vendor_id"	"vendor"	"product_id"	"product"	"version_id"	"full_cpe_str"	"version_title"	"assigner"	"assignerSourceName"	"cveNumber"	"cveId"	"cveYear"	"publishDate"	"updateDate"	"exploitExists"	"exploitExistenceChangeDate"	"isInCISAKEV"	"assignerId"	"nvdVulnStatus"	"summary"	"evaluatorComment"	"evaluatorSolution"	"evaluatorImpact"	"cisaExploitAdd"	"cisaActionDue"	"cisaVulnerabilityName"	"cisaRequiredAction"	"cisaShortDescription"	"cisaNotes"	"epssScore"	"epssScoreChangeDate"	"epssPercentile"	"configCount"	"configConditionCount"	"vendorCommentCount"	"referenceCount"	"metricCount"	"weaknessCount"	"maxCvssBaseScore"	"maxCvssBaseScorev2"	"maxCvssBaseScorev3"	"maxCvssBaseScorev4"	"maxCvssBaseScoreChangeDate"	"maxCvssExploitabilityScore"	"maxCvssImpactScore"	"isOverflow"	"isMemoryCorruption"	"isSqlInjection"	"isXss"	"isDirectoryTraversal"	"isFileInclusion"	"isCsrf"	"isXxe"	"isSsrf"	"isOpenRedirect"	"isInputValidation"	"isCodeExecution"	"isBypassSomething"	"isGainPrivilege"	"isDenialOfService"	"isInformationLeak"	"isUsedForRansomware"	
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	202000025584	CVE-2020-25584	2020	2021-04-07 15:15:13	2021-06-03 19:10:34				28	Analyzed	In FreeBSD 13.0-STABLE before n245118, 12.2-STABLE before r369552, 11.4-STABLE before r369560, 13.0-RC5 before p1, 12.2-RELEASE before p6, and 11.4-RELEASE before p9, a superuser inside a FreeBSD jail configured with the non-default allow.mount permission could cause a race condition between the lookup of \"..\" and remounting a filesystem, allowing access to filesystem hierarchy outside of the jail.										0.00044		0.10377	1			2	2	1	7.5	6.2	7.5			1.9	10.0																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	202000024863	CVE-2020-24863	2020	2020-09-03 15:15:12	2020-09-11 14:03:48				1	Analyzed	A memory corruption vulnerability was found in the kernel function kern_getfsstat in MidnightBSD before 1.2.7 and 1.3 through 2020-08-19, and FreeBSD through 11.4, that allows an attacker to trigger an invalid free and crash the system via a crafted size value in conjunction with an invalid mode.										0.00072		0.29645	2			4	2	1	5.5	4.9	5.5			3.9	6.9		1																
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	202000024718	CVE-2020-24718	2020	2020-09-25 04:23:05	2022-01-01 18:39:12				1	Analyzed	bhyve, as used in FreeBSD through 12.1 and illumos (e.g., OmniOS CE through r151034 and OpenIndiana through Hipster 2020.04), does not properly restrict VMCS and VMCB read/write operations, as demonstrated by a root user in a container on an Intel system, who can gain privileges by modifying VMCS_HOST_RIP.										0.00091		0.37815	4			3	2	1	8.2	7.2	8.2			3.9	10.0																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	202000010566	CVE-2020-10566	2020	2020-03-14 01:15:13	2020-03-19 16:02:36				1	Analyzed	grub2-bhyve, as used in FreeBSD bhyve before revision 525916 2020-02-12, mishandles font loading by a guest through a grub2.cfg file, leading to a buffer overflow.										0.00044		0.10377	1			1	2	1	7.8	4.6	7.8			3.9	6.4	1																	
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	202000010565	CVE-2020-10565	2020	2020-03-14 01:15:12	2021-07-21 11:39:24				1	Analyzed	grub2-bhyve, as used in FreeBSD bhyve before revision 525916 2020-02-12, does not validate the address provided as part of a memrw command (read_* or write_*) by a guest through a grub2.cfg file. This allows an untrusted guest to perform arbitrary read or write operations in the context of the grub-bhyve process, resulting in code execution as root on the host OS.										0.00044		0.10377	1			1	2	1	7.8	7.2	7.8			3.9	10.0	1																	
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	201900006111	CVE-2019-6111	2019	2019-01-31 18:29:01	2023-03-24 18:12:41				1	Analyzed	An issue was discovered in OpenSSH 7.9. Due to the scp implementation being derived from 1983 rcp, the server chooses which files/directories are sent to the client. However, the scp client only performs cursory validation of the object name returned (only directory traversal attacks are prevented). A malicious scp server (or Man-in-The-Middle attacker) can overwrite arbitrary files in the scp client target directory. If recursive operation (-r) is performed, the server can manipulate subdirectories as well (for example, to overwrite the .ssh/authorized_keys file).										0.00170	2024-06-23 23:59:03	0.54171	21	28		23	2	1	5.9	5.8	5.9			8.6	4.9					1													
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017160	CVE-2018-17160	2018	2018-12-04 21:29:00	2020-08-24 17:37:01				28	Analyzed	In FreeBSD before 11.2-STABLE(r341486) and 11.2-RELEASE-p6, insufficient bounds checking in one of the device models provided by bhyve can permit a guest operating system to overwrite memory in the bhyve host possibly permitting arbitrary code execution. A guest OS using a firmware image can cause the bhyve process to crash, or possibly execute arbitrary code on the host as root.										0.00425	2024-10-13 23:13:17	0.74700	1			2	2	1	10.0	10.0	10.0			10.0	10.0		1										1						
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017159	CVE-2018-17159	2018	2018-12-04 15:29:00	2018-12-31 16:45:41				28	Analyzed	In FreeBSD before 11.2-STABLE(r340854) and 11.2-RELEASE-p5, the NFS server lacks a bounds check in the READDIRPLUS NFS request. Unprivileged remote users with access to the NFS server can cause a resource exhaustion by forcing the server to allocate an arbitrarily large memory allocation.										0.00594	2024-09-18 23:12:11	0.78593	1			4	2	1	7.8	7.8	7.5			10.0	6.9																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017158	CVE-2018-17158	2018	2018-12-04 15:29:00	2018-12-31 16:45:00				28	Analyzed	In FreeBSD before 11.2-STABLE(r340854) and 11.2-RELEASE-p5, an integer overflow error can occur when handling the client address length field in an NFSv4 request. Unprivileged remote users with access to the NFS server can crash the system by sending a specially crafted NFSv4 request.										0.00581	2024-09-18 23:12:11	0.78310	1			4	2	1	7.8	7.8	7.5			10.0	6.9	1																	
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017157	CVE-2018-17157	2018	2018-12-04 15:29:00	2019-01-24 19:36:53				28	Analyzed	In FreeBSD before 11.2-STABLE(r340854) and 11.2-RELEASE-p5, an integer overflow error when handling opcodes can cause memory corruption by sending a specially crafted NFSv4 request. Unprivileged remote users with access to the NFS server may be able to execute arbitrary code.										0.34416	2024-11-13 23:38:44	0.97213	1			4	2	1	10.0	10.0	9.8			10.0	10.0	1	1										1						
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017156	CVE-2018-17156	2018	2018-11-28 16:29:00	2019-10-03 00:03:26				28	Analyzed	In FreeBSD before 11.2-STABLE(r340268) and 11.2-RELEASE-p5, due to incorrectly accounting for padding on 64-bit platforms, a buffer underwrite could occur when constructing an ICMP reply packet when using a non-standard value for the net.inet.icmp.quotelen sysctl.										0.00224	2024-10-07 23:48:53	0.60843	1			2	2	1	5.9	4.3	5.9			8.6	3.6		1																
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017155	CVE-2018-17155	2018	2018-09-28 13:29:01	2018-11-23 14:08:35				28	Analyzed	In FreeBSD before 11.2-STABLE(r338983), 11.2-RELEASE-p4, 11.1-RELEASE-p15, 10.4-STABLE(r338984), and 10.4-RELEASE-p13, due to insufficient initialization of memory copied to userland in the getcontext and swapcontext system calls, small amounts of kernel memory may be disclosed to userland processes. Unprivileged authenticated local users may be able to access small amounts privileged kernel data.										0.00042		0.05721	1			1	2	1	5.5	2.1	5.5			3.9	3.6																1		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800017154	CVE-2018-17154	2018	2018-09-28 13:29:01	2018-11-23 14:16:47				28	Analyzed	In FreeBSD before 11.2-STABLE(r338987), 11.2-RELEASE-p4, and 11.1-RELEASE-p15, due to insufficient memory checking in the freebsd4_getfsstat system call, a NULL pointer dereference can occur. Unprivileged authenticated local users may be able to cause a denial of service.										0.00042		0.05721	1			1	2	1	5.5	4.9	5.5			3.9	6.9		1													1			
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	201800007183	CVE-2018-7183	2018	2018-03-08 20:29:00	2021-07-20 23:15:13				1	Modified	Buffer overflow in the decodearr function in ntpq in ntp 4.2.8p6 through 4.2.8p10 allows remote attackers to execute arbitrary code by leveraging an ntpq query and sending a response with a crafted array.										0.71675	2024-05-03 23:54:17	0.98040	5			11	2	1	9.8	7.5	9.8			10.0	6.4	1	1										1						
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800006925	CVE-2018-6925	2018	2018-09-28 13:29:01	2018-11-30 21:34:47				28	Modified	In FreeBSD before 11.2-STABLE(r338986), 11.2-RELEASE-p4, 11.1-RELEASE-p15, 10.4-STABLE(r338985), and 10.4-RELEASE-p13, due to improper maintenance of IPv6 protocol control block flags through various failure paths, an unprivileged authenticated local user may be able to cause a NULL pointer dereference causing the kernel to crash.										0.00042		0.05721	1			2	2	1	5.5	4.9	5.5			3.9	6.9		1																
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800006924	CVE-2018-6924	2018	2018-09-12 14:29:02	2018-11-26 20:27:32				28	Analyzed	In FreeBSD before 11.1-STABLE, 11.2-RELEASE-p3, 11.1-RELEASE-p14, 10.4-STABLE, and 10.4-RELEASE-p12, insufficient validation in the ELF header parser could allow a malicious ELF binary to cause a kernel crash or disclose kernel memory.										0.00044		0.10377	2			2	2	1	7.1	5.6	7.1			3.9	7.8											1							
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	secteam@freebsd.org	FreeBSD	201800006916	CVE-2018-6916	2018	2018-03-09 15:29:00	2018-03-29 14:03:18				28	Analyzed	In FreeBSD before 11.1-STABLE, 11.1-RELEASE-p7, 10.4-STABLE, 10.4-RELEASE-p7, and 10.3-RELEASE-p28, the kernel does not properly validate IPsec packets coming from a trusted host. Additionally, a use-after-free vulnerability exists in the IPsec AH handling code. This issue could cause a system crash or other unpredictable results.										0.00220		0.59002	1			2	2	1	9.8	9.0	9.8			10.0	8.5		1																
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cve@mitre.org	MITRE	201700015037	CVE-2017-15037	2017	2017-10-05 07:29:01	2017-10-13 19:58:52				1	Analyzed	In FreeBSD through 11.1, the smb_strdupin function in sys/netsmb/smb_subr.c has a race condition with a resultant out-of-bounds read, because it can cause t2p->t_name strings to lack a final '\\0' character.										0.00326		0.66879	1			3	2	1	8.1	6.8	8.1			8.6	6.4																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013088	CVE-2017-13088	2017	2017-10-17 13:29:01	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) that support 802.11v allows reinstallation of the Integrity Group Temporal Key (IGTK) when processing a Wireless Network Management (WNM) Sleep Mode Response frame, allowing an attacker within radio range to replay frames from access points to clients.										0.00151	2024-09-19 23:56:21	0.51874	3			25	2	2	5.3	2.9	5.3			5.5	3.6																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013087	CVE-2017-13087	2017	2017-10-17 13:29:01	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) that support 802.11v allows reinstallation of the Group Temporal Key (GTK) when processing a Wireless Network Management (WNM) Sleep Mode Response frame, allowing an attacker within radio range to replay frames from access points to clients.										0.00151	2024-09-19 23:56:21	0.51874	3			25	2	1	5.3	2.9	5.3			5.5	3.6																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013086	CVE-2017-13086	2017	2017-10-17 13:29:01	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Tunneled Direct-Link Setup (TDLS) Peer Key (TPK) during the TDLS handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.										0.00166		0.52414	3			21	2	2	6.8	5.4	6.8			5.5	6.4																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013084	CVE-2017-13084	2017	2017-10-17 13:29:01	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Station-To-Station-Link (STSL) Transient Key (STK) during the PeerKey handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.										0.00167		0.52613	3			13	2	2	6.8	5.4	6.8			5.5	6.4																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013082	CVE-2017-13082	2017	2017-10-17 13:29:00	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11r allows reinstallation of the Pairwise Transient Key (PTK) Temporal Key (TK) during the fast BSS transmission (FT) handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.										0.00122		0.45668	3			26	2	2	8.1	5.8	8.1			6.5	6.4																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013081	CVE-2017-13081	2017	2017-10-17 13:29:00	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the group key handshake, allowing an attacker within radio range to spoof frames from access points to clients.										0.00151	2024-09-19 23:56:21	0.51874	3			26	2	2	5.3	2.9	5.3			5.5	3.6																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013080	CVE-2017-13080	2017	2017-10-17 13:29:00	2020-11-10 21:15:12				42	Modified	Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the group key handshake, allowing an attacker within radio range to replay frames from access points to clients.										0.00417	2024-09-19 23:56:21	0.74404	3			43	2	2	5.3	2.9	5.3			5.5	3.6																		
6	Freebsd	7	Freebsd	997874	cpe:2.3:o:freebsd:freebsd:10.4:p12:*:*:*:*:*:*	FreeBSD 10.4 Patch 12	cret@cert.org	CERT/CC	201700013079	CVE-2017-13079	2017	2017-10-17 13:29:00	2019-10-03 00:03:26				42	Modified	Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the four-way handshake, allowing an attacker within radio range to spoof frames from access points to clients.										0.00151	2024-09-19 23:56:21	0.51874	3			27	2	2	5.3	2.9	5.3			5.5	3.6																		
