vendor_id,vendor,product_id,product,version_id,full_cpe_str,version_title,assigner,assignerSourceName,cveNumber,cveId,cveYear,publishDate,updateDate,exploitExists,exploitExistenceChangeDate,isInCISAKEV,assignerId,nvdVulnStatus,summary,evaluatorComment,evaluatorSolution,evaluatorImpact,cisaExploitAdd,cisaActionDue,cisaVulnerabilityName,cisaRequiredAction,cisaShortDescription,cisaNotes,epssScore,epssScoreChangeDate,epssPercentile,configCount,configConditionCount,vendorCommentCount,referenceCount,metricCount,weaknessCount,maxCvssBaseScore,maxCvssBaseScorev2,maxCvssBaseScorev3,maxCvssBaseScorev4,maxCvssBaseScoreChangeDate,maxCvssExploitabilityScore,maxCvssImpactScore,isOverflow,isMemoryCorruption,isSqlInjection,isXss,isDirectoryTraversal,isFileInclusion,isCsrf,isXxe,isSsrf,isOpenRedirect,isInputValidation,isCodeExecution,isBypassSomething,isGainPrivilege,isDenialOfService,isInformationLeak,isUsedForRansomware,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002944,CVE-2020-2944,2020,2020-04-15 14:15:37,2022-06-30 19:53:45,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: Common Desktop Environment). Supported versions that are affected are 10 and 11. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. While the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle Solaris. CVSS 3.0 Base Score 8.8 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00101,no_data,0.40621,1,no_data,no_data,4,3,1,8.8,7.2,8.8,no_data,no_data,3.9,10.0,1,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002927,CVE-2020-2927,2020,2020-04-15 14:15:36,2020-04-16 20:10:16,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: Common Desktop Environment). Supported versions that are affected are 10 and 11. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. While the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle Solaris. CVSS 3.0 Base Score 7.8 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00045,no_data,0.12449,1,no_data,no_data,1,3,no_data,7.8,4.4,7.8,no_data,no_data,3.4,6.4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002851,CVE-2020-2851,2020,2020-04-15 14:15:31,2022-06-30 20:07:19,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: Common Desktop Environment). Supported versions that are affected are 10 and 11. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. While the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle Solaris. CVSS 3.0 Base Score 7.8 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00091,no_data,0.37808,1,no_data,no_data,4,3,no_data,7.8,4.4,7.8,no_data,no_data,3.4,6.4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002771,CVE-2020-2771,2020,2020-04-15 14:15:26,2022-10-14 18:32:32,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: Whodo). Supported versions that are affected are 10 and 11. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. Successful attacks require human interaction from a person other than the attacker and while the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Oracle Solaris accessible data. CVSS 3.0 Base Score 2.5 (Confidentiality impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:R/S:C/C:L/I:N/A:N).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00062,no_data,0.24622,1,no_data,no_data,4,3,no_data,2.5,1.2,2.5,no_data,no_data,1.9,2.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002696,CVE-2020-2696,2020,2020-01-15 17:15:27,2022-10-25 17:52:03,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: Common Desktop Environment). The supported version that is affected is 10. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. While the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle Solaris. CVSS 3.0 Base Score 8.8 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00118,2024-03-11 23:15:34,0.44780,1,no_data,no_data,6,3,no_data,8.8,7.2,8.8,no_data,no_data,3.9,10.0,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002656,CVE-2020-2656,2020,2020-01-15 17:15:24,2022-10-25 17:54:49,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: X Window System). Supported versions that are affected are 10 and 11. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Solaris accessible data as well as unauthorized read access to a subset of Oracle Solaris accessible data. CVSS 3.0 Base Score 4.4 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00076,no_data,0.31265,1,no_data,no_data,5,3,no_data,4.4,3.6,4.4,no_data,no_data,3.9,4.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,202000002647,CVE-2020-2647,2020,2020-01-15 17:15:23,2022-07-28 15:50:36,no_data,no_data,no_data,51,Analyzed,Vulnerability in the Oracle Solaris product of Oracle Systems (component: Kernel). Supported versions that are affected are 10 and 11. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of Oracle Solaris. CVSS 3.0 Base Score 5.0 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:R/S:U/C:N/I:N/A:H).,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00091,no_data,0.38175,1,no_data,no_data,1,3,no_data,5.0,1.9,5.0,no_data,no_data,3.4,3.6,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert@redhat.com,"Red Hat, Inc.",201900010219,CVE-2019-10219,2019,2019-11-08 15:15:11,2022-09-12 13:51:25,no_data,no_data,no_data,4,Analyzed,A vulnerability was found in Hibernate-Validator. The SafeHtml validator annotation fails to properly sanitize payloads consisting of potentially malicious code in HTML comments and instructions. This vulnerability can result in an XSS attack.,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00233,2024-11-01 23:14:42,0.61818,11,14,no_data,14,3,2,6.5,4.3,6.5,no_data,no_data,8.6,2.9,no_data,no_data,no_data,1,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,201900002832,CVE-2019-2832,2019,2019-07-23 23:15:45,2020-08-24 17:37:01,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris component of Oracle Sun Systems Products Suite (subcomponent: Common Desktop Environment). The supported version that is affected is 10. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. While the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle Solaris. CVSS 3.0 Base Score 8.8 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00045,no_data,0.12449,1,no_data,no_data,1,2,no_data,8.8,4.6,8.8,no_data,no_data,3.9,6.4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
93,Oracle,19755,Solaris,1312821,cpe:2.3:o:oracle:solaris:10:*:*:zh:sparc:*:*:*,Oracle Solaris 10 Zh Sparc Edition,secalert_us@oracle.com,Oracle,201900002765,CVE-2019-2765,2019,2019-10-16 18:15:26,2019-10-17 19:43:09,no_data,no_data,no_data,51,Analyzed,"Vulnerability in the Oracle Solaris product of Oracle Systems (component: Filesystem). Supported versions that are affected are 10 and 11. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle Solaris executes to compromise Oracle Solaris. While the vulnerability is in Oracle Solaris, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Solaris accessible data as well as unauthorized read access to a subset of Oracle Solaris accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Solaris. CVSS 3.0 Base Score 5.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:C/C:L/I:L/A:L).",no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,0.00045,no_data,0.12449,1,no_data,no_data,1,2,no_data,5.3,4.4,5.3,no_data,no_data,3.4,6.4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,1,no_data,no_data,no_data
